age,d18O,Ca2
95640,-37.98,29.39
95640,-39,30.98
95660,-39,30.98
95660,-38.47,28.91
95680,-38.47,28.91
95680,-38.81,32.12
95700,-38.81,32.12
95700,-38.85,22.68
95720,-38.85,22.68
95720,-38.98,29.29
95740,-38.98,29.29
95740,-38.64,34.82
95760,-38.64,34.82
95760,-38.6,31.48
95780,-38.6,31.48
95780,-38.59,31.99
95800,-38.59,31.99
95800,-38.38,33.21
95820,-38.38,33.21
95820,-38.81,27.64
95840,-38.81,27.64
95840,-39,27.77
95860,-39,27.77
95860,-38.68,33.12
95880,-38.68,33.12
95880,-38.16,36.8
95900,-38.16,36.8
95900,-38.62,34.05
95920,-38.62,34.05
95920,-39.06,34.05
95940,-39.06,34.05
95940,-39.26,38.98
95960,-39.26,38.98
95960,-38.65,33.22
95980,-38.65,33.22
95980,-39.11,29.59
96000,-39.11,29.59
96000,-38.83,33.84
96020,-38.83,33.84
96020,-38.92,24.58
96040,-38.92,24.58
96040,-38.3,32.61
96060,-38.3,32.61
96060,-38.68,41.64
96080,-38.68,41.64
96080,-38.29,29.1
96100,-38.29,29.1
96100,-38.34,27.87
96120,-38.34,27.87
96120,-38.27,33.87
96140,-38.27,33.87
96140,-38.89,31.79
96160,-38.89,31.79
96160,-39.01,32.01
96180,-39.01,32.01
96180,-39.04,27.12
96200,-39.04,27.12
96200,-39.06,31.89
96220,-39.06,31.89
96220,-38.36,31.09
96240,-38.36,31.09
96240,-37.93,33.14
96260,-37.93,33.14
96260,-38.67,30.96
96280,-38.67,30.96
96280,-38.27,28.27
96300,-38.27,28.27
96300,-38.79,31.32
96320,-38.79,31.32
96320,-38.61,28.39
96340,-38.61,28.39
96340,-38.4,30.8
96360,-38.4,30.8
96360,-37.78,24.11
96380,-37.78,24.11
96380,-38.11,25.79
96400,-38.11,25.79
96400,-38.77,25.23
96420,-38.77,25.23
96420,-37.71,24.06
96440,-37.71,24.06
96440,-38.28,24.91
96460,-38.28,24.91
96460,-38.31,27.9
96480,-38.31,27.9
96480,-38.14,26.84
96500,-38.14,26.84
96500,-37.95,26.74
96520,-37.95,26.74
96520,-38.2,28.04
96540,-38.2,28.04
96540,-38.7,31.94
96560,-38.7,31.94
96560,-38.7,29.33
96580,-38.7,29.33
96580,-39.12,28.07
96600,-39.12,28.07
96600,-39.08,28.23
96620,-39.08,28.23
96620,-39.25,27.57
96640,-39.25,27.57
96640,-38.77,28.84
96660,-38.77,28.84
96660,-39.56,28.68
96680,-39.56,28.68
96680,-39.24,32.09
96700,-39.24,32.09
96700,-39.22,36.32
96720,-39.22,36.32
96720,-39.28,34.71
96740,-39.28,34.71
96740,-38.85,39.9
96760,-38.85,39.9
96760,-38.26,34.42
96780,-38.26,34.42
96780,-37.39,18.98
96800,-37.39,18.98
96800,-38.4,22.06
96820,-38.4,22.06
96820,-38.42,21.16
96840,-38.42,21.16
96840,-39.09,27.09
96860,-39.09,27.09
96860,-38.57,29
96880,-38.57,29
96880,-38.25,28.08
96900,-38.25,28.08
96900,-39.27,31.66
96920,-39.27,31.66
96920,-39.07,29.7
96940,-39.07,29.7
96940,-38.67,32.55
96960,-38.67,32.55
96960,-38.61,26.04
96980,-38.61,26.04
96980,-38,27.46
97000,-38,27.46
97000,-39.41,32.61
97020,-39.41,32.61
97020,-39.06,26.45
97040,-39.06,26.45
97040,-38.6,29.22
97060,-38.6,29.22
97060,-38.66,29.27
97080,-38.66,29.27
97080,-38.05,28.77
97100,-38.05,28.77
97100,-39.06,25.16
97120,-39.06,25.16
97120,-39.16,32.29
97140,-39.16,32.29
97140,-38.02,24.63
97160,-38.02,24.63
97160,-38.56,30.56
97180,-38.56,30.56
97180,-38.4,27.89
97200,-38.4,27.89
97200,-38.51,30.39
97220,-38.51,30.39
97220,-38.69,30.47
97240,-38.69,30.47
97240,-38.28,26.39
97260,-38.28,26.39
97260,-38.31,24.89
97280,-38.31,24.89
97280,-38.5,22.19
97300,-38.5,22.19
97300,-37.58,26.32
97320,-37.58,26.32
97320,-38.71,26.58
97340,-38.71,26.58
97340,-38.89,25.97
97360,-38.89,25.97
97360,-38.2,27.34
97380,-38.2,27.34
97380,-38.19,25.03
97400,-38.19,25.03
97400,-38.75,39.41
97420,-38.75,39.41
97420,-37.64,20.31
97440,-37.64,20.31
97440,-37.75,16.31
97460,-37.75,16.31
97460,-38.21,21.55
97480,-38.21,21.55
97480,-37.96,25.85
97500,-37.96,25.85
97500,-37.3,24.13
97520,-37.3,24.13
97520,-37.64,25.81
97540,-37.64,25.81
97540,-38.9,27.67
97560,-38.9,27.67
97560,-39.32,25.57
97580,-39.32,25.57
97580,-39.17,21.35
97600,-39.17,21.35
97600,-38.81,18.45
97620,-38.81,18.45
97620,-38.62,24.96
97640,-38.62,24.96
97640,-38.52,26.11
97660,-38.52,26.11
97660,-37.8,26.82
97680,-37.8,26.82
97680,-38.54,29.19
97700,-38.54,29.19
97700,-38.62,28.17
97720,-38.62,28.17
97720,-38.06,27.87
97740,-38.06,27.87
97740,-38.82,23.38
97760,-38.82,23.38
97760,-38.56,20.71
97780,-38.56,20.71
97780,-38.95,27.58
97800,-38.95,27.58
97800,-38.3,29.52
97820,-38.3,29.52
97820,-38.59,29.28
97840,-38.59,29.28
97840,-38.33,31.43
97860,-38.33,31.43
97860,-38.82,25.39
97880,-38.82,25.39
97880,-38.55,23.55
97900,-38.55,23.55
97900,-38.26,29.24
97920,-38.26,29.24
97920,-38.58,23.07
97940,-38.58,23.07
97940,-38.38,33.41
97960,-38.38,33.41
97960,-38.19,22.96
97980,-38.19,22.96
97980,-39.46,28.94
98000,-39.46,28.94
98000,-38.23,27.82
98020,-38.23,27.82
98020,-38.02,23.72
98040,-38.02,23.72
98040,-38.25,23.13
98060,-38.25,23.13
98060,-38.31,24.18
98080,-38.31,24.18
98080,-38.42,25.2
98100,-38.42,25.2
98100,-38.68,25.5
98120,-38.68,25.5
98120,-37.92,25.36
98140,-37.92,25.36
98140,-38.94,39.89
98160,-38.94,39.89
98160,-38.22,26.71
98180,-38.22,26.71
98180,-38.83,29.44
98200,-38.83,29.44
98200,-38.67,30.4
98220,-38.67,30.4
98220,-37.47,24.44
98240,-37.47,24.44
98240,-38.68,28.57
98260,-38.68,28.57
98260,-38.81,32.36
98280,-38.81,32.36
98280,-38.88,31.76
98300,-38.88,31.76
98300,-38.52,31.05
98320,-38.52,31.05
98320,-38.24,26.5
98340,-38.24,26.5
98340,-38.45,28.18
98360,-38.45,28.18
98360,-38.16,32.54
98380,-38.16,32.54
98380,-38.86,25.93
98400,-38.86,25.93
98400,-38.61,21.44
98420,-38.61,21.44
98420,-38.2,26.27
98440,-38.2,26.27
98440,-37.9,26.33
98460,-37.9,26.33
98460,-38.75,27.96
98480,-38.75,27.96
98480,-38.01,23.59
98500,-38.01,23.59
98500,-37.17,29.65
98520,-37.17,29.65
98520,-37.93,22.28
98540,-37.93,22.28
98540,-38.54,22.52
98560,-38.54,22.52
98560,-38.05,25.24
98580,-38.05,25.24
98580,-38.18,24.51
98600,-38.18,24.51
98600,-37.54,26.45
98620,-37.54,26.45
98620,-38.42,28.19
98640,-38.42,28.19
98640,-38,35.34
98660,-38,35.34
98660,-38.41,28.85
98680,-38.41,28.85
98680,-38.21,23.27
98700,-38.21,23.27
98700,-37.52,21.97
98720,-37.52,21.97
98720,-38.13,19.97
98740,-38.13,19.97
98740,-37.61,23.98
98760,-37.61,23.98
98760,-38.2,21.52
98780,-38.2,21.52
98780,-37,17.87
98800,-37,17.87
98800,-37.4,21.12
98820,-37.4,21.12
98820,-37,19.02
98840,-37,19.02
98840,-37.81,19.83
98860,-37.81,19.83
98860,-37.74,23.11
98880,-37.74,23.11
98880,-38.12,21.21
98900,-38.12,21.21
98900,-38.21,25.41
98920,-38.21,25.41
98920,-38.27,22.54
98940,-38.27,22.54
98940,-37.99,23.71
98960,-37.99,23.71
98960,-37.73,21.19
98980,-37.73,21.19
98980,-37.71,29.9
99000,-37.71,29.9
99000,-38.62,28.38
99020,-38.62,28.38
99020,-38.42,28.4
99040,-38.42,28.4
99040,-39.08,34.65
99060,-39.08,34.65
99060,-38.54,24.53
99080,-38.54,24.53
99080,-38.33,26.29
99100,-38.33,26.29
99100,-37.73,24.81
99120,-37.73,24.81
99120,-37.46,20.3
99140,-37.46,20.3
99140,-38.46,22.22
99160,-38.46,22.22
99160,-38.59,19.31
99180,-38.59,19.31
99180,-38.23,22.11
99200,-38.23,22.11
99200,-38.02,20.8
99220,-38.02,20.8
99220,-38.13,23.82
99240,-38.13,23.82
99240,-38.33,21.33
99260,-38.33,21.33
99260,-37.88,20.95
99280,-37.88,20.95
99280,-38.54,22.38
99300,-38.54,22.38
99300,-38.24,23.94
99320,-38.24,23.94
99320,-37.94,20.08
99340,-37.94,20.08
99340,-37.88,26.12
99360,-37.88,26.12
99360,-38.02,25.3
99380,-38.02,25.3
99380,-37.01,21.15
99400,-37.01,21.15
99400,-37.72,21.79
99420,-37.72,21.79
99420,-38.29,21.73
99440,-38.29,21.73
99440,-38.22,24.98
99460,-38.22,24.98
99460,-37.48,19.88
99480,-37.48,19.88
99480,-37.71,17.31
99500,-37.71,17.31
99500,-38.39,21.48
99520,-38.39,21.48
99520,-38.13,21.65
99540,-38.13,21.65
99540,-38.26,22.61
99560,-38.26,22.61
99560,-38.38,20.47
99580,-38.38,20.47
99580,-37.52,14.27
99600,-37.52,14.27
99600,-37.7,17.76
99620,-37.7,17.76
99620,-37.45,21.02
99640,-37.45,21.02
99640,-37.71,25.02
99660,-37.71,25.02
99660,-37.81,19.06
99680,-37.81,19.06
99680,-38.36,24.05
99700,-38.36,24.05
99700,-37.67,23.43
99720,-37.67,23.43
99720,-37.88,18.89
99740,-37.88,18.89
99740,-37.52,20.17
99760,-37.52,20.17
99780,-37.99,9.8
99800,-37.99,9.8
99800,-37.61,15.32
99820,-37.61,15.32
99820,-38.25,15.41
99840,-38.25,15.41
99840,-37.78,16.23
99860,-37.78,16.23
99860,-37.51,17.47
99880,-37.51,17.47
99880,-37.36,16.79
99900,-37.36,16.79
99900,-37.68,17.41
99920,-37.68,17.41
99920,-37.35,16.66
99940,-37.35,16.66
99940,-37.96,22.4
99960,-37.96,22.4
99960,-37.37,20.07
99980,-37.37,20.07
99980,-37.68,19.98
100000,-37.68,19.98
100000,-37.44,18.87
100020,-37.44,18.87
100020,-37.65,21.88
100040,-37.65,21.88
100040,-37.64,22.86
100060,-37.64,22.86
100060,-37.43,17.72
100080,-37.43,17.72
100080,-37.18,20.83
100100,-37.18,20.83
100100,-37.59,23.65
100120,-37.59,23.65
100120,-37.3,21.74
100140,-37.3,21.74
100140,-38.06,19.43
100160,-38.06,19.43
100160,-37.98,19.91
100180,-37.98,19.91
100180,-37.57,25.32
100200,-37.57,25.32
100200,-38.36,16.6
100220,-38.36,16.6
100220,-37.96,19.53
100240,-37.96,19.53
100240,-37.74,22.49
100260,-37.74,22.49
100260,-37.77,22.92
100280,-37.77,22.92
100280,-37.67,23.38
100300,-37.67,23.38
100300,-37.67,20.43
100320,-37.67,20.43
100320,-37.95,18.55
100340,-37.95,18.55
100340,-37.35,18.82
100360,-37.35,18.82
100360,-37.83,17.04
100380,-37.83,17.04
100380,-38.41,18.51
100400,-38.41,18.51
100400,-37.95,19.89
100420,-37.95,19.89
100420,-37.37,20.76
100440,-37.37,20.76
100440,-38.25,20.72
100460,-38.25,20.72
100460,-37.9,19.57
100480,-37.9,19.57
100480,-38.06,23.33
100500,-38.06,23.33
100500,-38.2,22.37
100520,-38.2,22.37
100520,-37.59,23.35
100540,-37.59,23.35
100540,-37.71,23.12
100560,-37.71,23.12
100560,-38.43,22.05
100580,-38.43,22.05
100580,-37.6,21.69
100600,-37.6,21.69
100600,-37.33,20.36
100620,-37.33,20.36
100620,-37.77,23.9
100640,-37.77,23.9
100680,-37.95,23.83
100700,-37.95,23.83
100700,-37.83,21.68
100720,-37.83,21.68
100720,-37.91,24.21
100740,-37.91,24.21
100740,-37.53,21.28
100760,-37.53,21.28
100760,-37.23,21.48
100780,-37.23,21.48
100780,-37.67,25.1
100800,-37.67,25.1
100800,-38.6,25.11
100820,-38.6,25.11
100820,-38.12,19.39
100840,-38.12,19.39
100840,-38.22,22.71
100860,-38.22,22.71
100860,-37.51,20.46
100880,-37.51,20.46
100880,-37.53,24.25
100900,-37.53,24.25
100900,-37.31,21.59
100920,-37.31,21.59
100920,-37.74,19.54
100940,-37.74,19.54
100980,-37.37,17.2
101000,-37.37,17.2
101000,-37.28,18.92
101020,-37.28,18.92
101020,-37.95,26.52
101040,-37.95,26.52
101040,-38.02,22.62
101060,-38.02,22.62
101060,-37.58,21.63
101080,-37.58,21.63
101080,-37.47,22.84
101100,-37.47,22.84
101100,-37.01,12.62
101120,-37.01,12.62
101120,-37.6,22.61
101140,-37.6,22.61
101140,-37.19,22.59
101160,-37.19,22.59
101160,-37.75,22.93
101180,-37.75,22.93
101180,-37.73,25.87
101200,-37.73,25.87
101200,-36.79,23.2
101220,-36.79,23.2
101220,-37.09,21.57
101240,-37.09,21.57
101240,-36.84,20.43
101260,-36.84,20.43
101260,-36.98,18.34
101280,-36.98,18.34
101280,-37.6,20.51
101300,-37.6,20.51
101300,-38.62,21.86
101320,-38.62,21.86
101320,-37.75,22.84
101340,-37.75,22.84
101340,-37.58,19.18
101360,-37.58,19.18
101360,-37.68,17.13
101380,-37.68,17.13
101380,-37.39,18.59
101400,-37.39,18.59
101400,-37.64,22.97
101420,-37.64,22.97
101420,-37.19,25.63
101440,-37.19,25.63
101440,-37.6,26.91
101460,-37.6,26.91
101460,-37.28,18.23
101480,-37.28,18.23
101480,-37.6,21.51
101500,-37.6,21.51
101500,-37.41,22.18
101520,-37.41,22.18
101520,-37.35,22.18
101540,-37.35,22.18
101540,-37.53,22.34
101560,-37.53,22.34
101560,-37.75,14.85
101580,-37.75,14.85
101580,-37.3,27.17
101600,-37.3,27.17
101600,-37.6,21.65
101620,-37.6,21.65
101620,-37.89,19.79
101640,-37.89,19.79
101640,-37.07,21
101660,-37.07,21
101660,-37.33,15.97
101680,-37.33,15.97
101680,-37.5,19
101700,-37.5,19
101700,-37.12,17.54
101720,-37.12,17.54
101720,-37.24,29.39
101740,-37.24,29.39
101740,-37.4,18.99
101760,-37.4,18.99
101760,-37.59,21.83
101780,-37.59,21.83
101780,-37.9,21.81
101800,-37.9,21.81
101800,-37.32,22.12
101820,-37.32,22.12
101820,-37.03,24.31
101840,-37.03,24.31
101840,-36.33,17
101860,-36.33,17
101860,-37.65,19.68
101880,-37.65,19.68
101880,-37.17,20.51
101900,-37.17,20.51
101900,-36.5,19.02
101920,-36.5,19.02
101920,-37.37,19.81
101940,-37.37,19.81
101940,-37.89,21.76
101960,-37.89,21.76
101960,-37.52,20.53
101980,-37.52,20.53
101980,-36.87,20.39
102000,-36.87,20.39
102000,-36.77,17.12
102020,-36.77,17.12
102020,-37.17,18.74
102040,-37.17,18.74
102040,-37.26,20.85
102060,-37.26,20.85
102060,-37.12,24.06
102080,-37.12,24.06
102080,-36.72,20.69
102100,-36.72,20.69
102100,-37.27,24.02
102120,-37.27,24.02
102120,-37.07,21.46
102140,-37.07,21.46
102140,-36.64,13.55
102160,-36.64,13.55
102160,-37.18,14.82
102180,-37.18,14.82
102180,-36.92,16.39
102200,-36.92,16.39
102200,-37.78,19.68
102220,-37.78,19.68
102220,-37.3,22.86
102240,-37.3,22.86
102240,-36.64,21.24
102260,-36.64,21.24
102260,-36.97,18.78
102280,-36.97,18.78
102280,-36.27,19.06
102300,-36.27,19.06
102300,-37.77,21.97
102320,-37.77,21.97
102320,-37.23,20.82
102340,-37.23,20.82
102340,-36.94,21.7
102360,-36.94,21.7
102360,-36.74,24.66
102380,-36.74,24.66
102380,-37.14,20.4
102400,-37.14,20.4
102400,-36.97,17.01
102420,-36.97,17.01
102420,-37.32,15.43
102440,-37.32,15.43
102440,-37.1,15.87
102460,-37.1,15.87
102460,-36.35,18.69
102480,-36.35,18.69
102480,-36.59,16.19
102500,-36.59,16.19
102500,-37.49,19.52
102520,-37.49,19.52
102520,-37.19,17.76
102540,-37.19,17.76
102540,-36.95,22.45
102560,-36.95,22.45
102560,-36.88,16.01
102580,-36.88,16.01
102580,-37.13,17.38
102600,-37.13,17.38
102600,-36.74,17.05
102620,-36.74,17.05
102620,-36.78,20.19
102640,-36.78,20.19
102640,-37.31,20.15
102660,-37.31,20.15
102660,-37.25,19.42
102680,-37.25,19.42
102680,-37.17,18.11
102700,-37.17,18.11
102700,-37.79,19.44
102720,-37.79,19.44
102720,-37.71,22.99
102740,-37.71,22.99
102740,-36.34,20.33
102760,-36.34,20.33
102760,-36.55,18.2
102780,-36.55,18.2
102780,-36.65,16.61
102800,-36.65,16.61
102800,-37.4,21.23
102820,-37.4,21.23
102820,-36.73,21.44
102840,-36.73,21.44
102840,-36.76,20.3
102860,-36.76,20.3
102860,-36.88,21.92
102880,-36.88,21.92
102880,-35.8,18.66
102900,-35.8,18.66
102900,-36.64,23.84
102920,-36.64,23.84
102920,-36.06,21.54
102940,-36.06,21.54
102940,-36.68,20.89
102960,-36.68,20.89
102960,-36.71,19.05
102980,-36.71,19.05
102980,-36.4,20.74
103000,-36.4,20.74
103000,-37.74,23.89
103020,-37.74,23.89
103020,-37.25,24.46
103040,-37.25,24.46
103040,-37.46,25.69
103060,-37.46,25.69
103060,-36.53,24.51
103080,-36.53,24.51
103080,-36.47,20.07
103100,-36.47,20.07
103100,-37.2,22.94
103120,-37.2,22.94
103120,-36.83,19.95
103140,-36.83,19.95
103140,-36.63,19.83
103160,-36.63,19.83
103160,-36.71,20.65
103180,-36.71,20.65
103180,-36.86,23.43
103200,-36.86,23.43
103200,-36.44,21.8
103220,-36.44,21.8
103220,-37.24,21.02
103240,-37.24,21.02
103240,-36.98,19.36
103260,-36.98,19.36
103260,-36.79,12.39
103280,-36.79,12.39
103280,-36.67,11.39
103300,-36.67,11.39
103300,-36.38,15.25
103320,-36.38,15.25
103320,-37.01,23.4
103340,-37.01,23.4
103340,-36.95,16.48
103360,-36.95,16.48
103360,-36.87,22.36
103380,-36.87,22.36
103380,-36.56,17.43
103400,-36.56,17.43
103400,-37,18.46
103420,-37,18.46
103420,-37.15,25.22
103440,-37.15,25.22
103440,-36.88,23.92
103460,-36.88,23.92
103460,-37.22,23.97
103480,-37.22,23.97
103480,-36.65,19.79
103500,-36.65,19.79
103500,-36.79,19.07
103520,-36.79,19.07
103520,-37.04,19.26
103540,-37.04,19.26
103540,-37.08,15.12
103560,-37.08,15.12
103560,-37.02,12.1
103580,-37.02,12.1
103580,-36.67,10.74
103600,-36.67,10.74
103600,-36.62,11.74
103620,-36.62,11.74
103620,-36.54,11.71
103640,-36.54,11.71
103640,-36.95,14.55
103660,-36.95,14.55
103660,-36.86,19.33
103680,-36.86,19.33
103680,-37.28,20.82
103700,-37.28,20.82
103700,-36.35,20.04
103720,-36.35,20.04
103720,-36.74,21.06
103740,-36.74,21.06
103740,-35.99,20.36
103760,-35.99,20.36
103760,-36.65,19.82
103780,-36.65,19.82
103780,-36.89,18.92
103800,-36.89,18.92
103800,-37.39,21.04
103820,-37.39,21.04
103820,-36.41,16.65
103840,-36.41,16.65
103840,-36.15,14.68
103860,-36.15,14.68
103860,-36.92,17.64
103880,-36.92,17.64
103880,-36.74,21.01
103900,-36.74,21.01
103900,-37.17,25.11
103920,-37.17,25.11
103920,-36.97,36.4
103940,-36.97,36.4
103940,-36.85,27.06
103960,-36.85,27.06
103960,-37.07,23.51
103980,-37.07,23.51
103980,-36.34,13.16
104000,-36.34,13.16
104000,-37.05,12.45
104020,-37.05,12.45
104020,-37.76,20.32
104040,-37.76,20.32
104040,-38.77,39.26
104060,-38.77,39.26
104060,-38.69,35.64
104080,-38.69,35.64
104080,-39.37,41.28
104100,-39.37,41.28
104100,-39.86,35.27
104120,-39.86,35.27
104120,-39.47,45.46
104140,-39.47,45.46
104140,-39.23,65.66
104160,-39.23,65.66
104160,-39.08,67.15
104180,-39.08,67.15
104180,-39.83,62.05
104200,-39.83,62.05
104200,-39.4,60.67
104220,-39.4,60.67
104220,-39.75,66.25
104240,-39.75,66.25
104240,-39.28,60.69
104260,-39.28,60.69
104260,-38.87,57.94
104280,-38.87,57.94
104280,-38.94,67.69
104300,-38.94,67.69
104300,-39.67,52.23
104320,-39.67,52.23
104320,-39.84,61.47
104340,-39.84,61.47
104340,-38.87,65.46
104360,-38.87,65.46
104360,-38.92,49.57
104380,-38.92,49.57
104380,-36.93,24.42
104400,-36.93,24.42
104400,-36.23,16.81
104420,-36.23,16.81
104420,-35.9,16.8
104440,-35.9,16.8
104440,-35.54,18.84
104460,-35.54,18.84
104460,-37.43,24.25
104480,-37.43,24.25
104480,-37.66,33.83
104500,-37.66,33.83
104500,-38.19,41.01
104520,-38.19,41.01
104520,-38.97,52.13
104540,-38.97,52.13
104540,-39.37,60.21
104560,-39.37,60.21
104560,-39.91,89.52
104580,-39.91,89.52
104580,-39.54,51.41
104600,-39.54,51.41
104600,-39.13,61.32
104620,-39.13,61.32
104620,-39.67,56.35
104640,-39.67,56.35
104640,-39.49,70.3
104660,-39.49,70.3
104660,-39.9,68.98
104680,-39.9,68.98
104680,-39.92,57.2
104700,-39.92,57.2
104700,-40,98.62
104720,-40,98.62
104720,-39.81,71.86
104740,-39.81,71.86
104740,-39.58,80.69
104760,-39.58,80.69
104760,-39.93,119.52
104780,-39.93,119.52
104780,-40.06,59.16
104800,-40.06,59.16
104800,-39.48,73.5
104820,-39.48,73.5
104820,-40.15,72.62
104840,-40.15,72.62
104840,-40.4,76.29
104860,-40.4,76.29
104860,-39.58,114.68
104880,-39.58,114.68
104880,-39.96,72.9
104900,-39.96,72.9
104900,-39.92,112.98
104920,-39.92,112.98
104920,-39.51,88.58
104940,-39.51,88.58
104940,-40.04,69.77
104960,-40.04,69.77
104960,-39.53,83.4
104980,-39.53,83.4
104980,-39.22,66.93
105000,-39.22,66.93
105000,-39.7,67.73
105020,-39.7,67.73
105020,-39.75,75.58
105040,-39.75,75.58
105040,-39.6,84.73
105060,-39.6,84.73
105060,-39.26,77.5
105080,-39.26,77.5
105080,-39.79,73.3
105100,-39.79,73.3
105100,-40.51,88.85
105120,-40.51,88.85
105120,-40.39,81.38
105140,-40.39,81.38
105140,-39.85,52.17
105160,-39.85,52.17
105160,-39.51,70.12
105180,-39.51,70.12
105180,-40.01,76.71
105200,-40.01,76.71
105200,-39.06,64.54
105220,-39.06,64.54
105220,-38.75,95.58
105240,-38.75,95.58
105240,-39.51,93.71
105260,-39.51,93.71
105260,-39.87,90.48
105280,-39.87,90.48
105280,-40.21,92.81
105300,-40.21,92.81
105300,-39.62,86.41
105320,-39.62,86.41
105320,-39.25,76.66
105340,-39.25,76.66
105340,-39.52,81.67
105360,-39.52,81.67
105360,-39.53,93.43
105380,-39.53,93.43
105380,-40.17,86.22
105400,-40.17,86.22
105400,-39.9,81.64
105420,-39.9,81.64
105420,-39.9,169.66
105440,-39.9,169.66
105440,-38.59,84.83
105460,-38.59,84.83
105460,-38.23,47.55
105480,-38.23,47.55
105480,-38.31,75.27
105500,-38.31,75.27
105500,-38.04,36.23
105520,-38.04,36.23
105520,-38.38,33.7
105540,-38.38,33.7
105540,-37.37,27.35
105560,-37.37,27.35
105560,-37.67,28.05
105580,-37.67,28.05
105580,-38.2,32.09
105600,-38.2,32.09
105600,-37.62,29.9
105620,-37.62,29.9
105620,-37.59,34.95
105640,-37.59,34.95
105640,-37.61,29.41
105660,-37.61,29.41
105660,-37.47,26.5
105680,-37.47,26.5
105680,-37.72,28.65
105700,-37.72,28.65
105700,-37.12,26.39
105720,-37.12,26.39
105720,-37.2,24.05
105740,-37.2,24.05
105740,-37.59,26.71
105760,-37.59,26.71
105760,-37.59,33.59
105780,-37.59,33.59
105780,-37.83,26.59
105800,-37.83,26.59
105800,-37.58,25.32
105820,-37.58,25.32
105820,-37.44,23.34
105840,-37.44,23.34
105840,-37.32,23.92
105860,-37.32,23.92
105860,-37.31,20.97
105880,-37.31,20.97
105880,-36.44,21.74
105900,-36.44,21.74
105900,-37.03,21.54
105920,-37.03,21.54
105920,-37.1,16.16
105940,-37.1,16.16
105940,-37.26,19.4
105960,-37.26,19.4
105960,-36.88,19.8
105980,-36.88,19.8
105980,-37.87,22.71
106000,-37.87,22.71
106000,-37.27,23.84
106020,-37.27,23.84
106020,-37.56,20.89
106040,-37.56,20.89
106040,-37.53,16.6
106060,-37.53,16.6
106060,-37.65,21.62
106080,-37.65,21.62
106080,-37.48,22.31
106100,-37.48,22.31
106100,-37.48,24.26
106120,-37.48,24.26
106120,-37.31,23.41
106140,-37.31,23.41
106140,-37.25,22.89
106160,-37.25,22.89
106160,-37.09,24.48
106180,-37.09,24.48
106180,-37.19,18.19
106200,-37.19,18.19
106200,-37.68,19.91
106220,-37.68,19.91
106220,-38.42,23.72
106240,-38.42,23.72
106240,-38.62,33.31
106260,-38.62,33.31
106260,-39.06,29.92
106280,-39.06,29.92
106280,-38.85,33.16
106300,-38.85,33.16
106300,-37.84,24.46
106320,-37.84,24.46
106320,-36.78,16.2
106340,-36.78,16.2
106340,-36.97,21.35
106360,-36.97,21.35
106360,-36.98,29.86
106380,-36.98,29.86
106380,-37.14,24.67
106400,-37.14,24.67
106400,-37.16,23.39
106420,-37.16,23.39
106420,-37.66,28.25
106440,-37.66,28.25
106440,-36.96,22.19
106460,-36.96,22.19
106460,-36.81,21.66
106480,-36.81,21.66
106480,-37.75,20.81
106500,-37.75,20.81
106500,-37.18,23.58
106520,-37.18,23.58
106520,-37.22,23.37
106540,-37.22,23.37
106540,-37.14,18.1
106560,-37.14,18.1
106560,-37,23.3
106580,-37,23.3
106580,-37.64,21.58
106600,-37.64,21.58
106600,-37.03,16.37
106620,-37.03,16.37
106620,-36.76,16.54
106640,-36.76,16.54
106640,-36.62,18.16
106660,-36.62,18.16
106660,-36.32,17.78
106680,-36.32,17.78
106680,-36.35,19.31
106700,-36.35,19.31
106700,-36.44,22.24
106720,-36.44,22.24
106720,-37.03,17.08
106740,-37.03,17.08
106740,-37.39,19.13
106760,-37.39,19.13
106760,-39,28.84
106780,-39,28.84
106780,-40.16,54.58
106800,-40.16,54.58
106800,-40.39,57.21
106820,-40.39,57.21
106820,-39.94,52.58
106840,-39.94,52.58
106840,-39.39,43.88
106860,-39.39,43.88
106860,-39.17,35.38
106880,-39.17,35.38
106880,-38.5,31.39
106900,-38.5,31.39
106900,-37.37,22.51
106920,-37.37,22.51
106920,-37.47,25.01
106940,-37.47,25.01
106940,-37.07,25.04
106960,-37.07,25.04
106960,-37.15,19.95
106980,-37.15,19.95
106980,-37.76,22.55
107000,-37.76,22.55
107000,-37.53,25.66
107020,-37.53,25.66
107020,-37.43,23.87
107040,-37.43,23.87
107040,-37.36,21.21
107060,-37.36,21.21
107060,-37.65,20.52
107080,-37.65,20.52
107080,-37.61,26.25
107100,-37.61,26.25
107100,-37.72,17.19
107120,-37.72,17.19
107120,-37.77,18.04
107140,-37.77,18.04
107140,-37.32,19.8
107160,-37.32,19.8
107160,-37.12,18.61
107180,-37.12,18.61
107180,-36.82,16.41
107200,-36.82,16.41
107200,-37.08,19.49
107220,-37.08,19.49
107220,-37.32,20.99
107240,-37.32,20.99
107240,-37.5,20.09
107260,-37.5,20.09
107260,-37.65,25.8
107280,-37.65,25.8
107280,-37.39,21.22
107300,-37.39,21.22
107300,-37.48,28.65
107320,-37.48,28.65
107320,-37.51,19.41
107340,-37.51,19.41
107340,-37.95,20.17
107360,-37.95,20.17
107360,-37.87,24.57
107380,-37.87,24.57
107380,-37.55,22.74
107400,-37.55,22.74
107400,-37.91,22.74
107420,-37.91,22.74
107420,-37.09,22.18
